audio_file|text
D:\pro\koice\dataset\wavs\audio0000301.wav|عقیدت مندو عید نماز ادا کر ایز ہندس موقع سپرس سپودہ سری نگر ساری خود بڑھ اجتماع درگا حضرت بلومنہ کا دیتی ساس بدیو عقیدت مندو عید نماز ادا کر
D:\pro\koice\dataset\wavs\audio0000302.wav|موکس پیٹائی عالمی آمند بائی بندی باپت خصوصی دعا مانگن حیق موئیز زہرین انہیں باپت موقول انتظام کرمید وزیر علام عبداللہ جمہو کشمیر
D:\pro\koice\dataset\wavs\audio0000303.wav|چیئر پرسن ڈاکٹر درک شاندر آبی نیشنل کانفرنسی کے ساتھ ڈاکٹر فاروق عبداللہ تسبق وزیراعلا محبوبہ مفتی صان کر کے سو دوئی میں ہو
D:\pro\koice\dataset\wavs\audio0000304.wav|اہم شخصیوں تیرے عید نماز ادا ناظرین خبران ہم سنسن سے جوری گوڑشو پیشی تیجارتی وقفہ خوشیوں کا دن ہے دعاوں کا احساس ہے
D:\pro\koice\dataset\wavs\audio0000305.wav|اور ساتھ ہونے کی بات ہے ایکوٹیک کی طرف سے آپ سب کو عید مبارک
D:\pro\koice\dataset\wavs\audio0000306.wav|دل سے ہی تو ہوتے ہیں ارادت چٹان سے دل سے ہی تو بنتے ہیں گھر خالی مکان سے اس لئے خائبر سیمنٹ کا سرہ سرہ دل سے بنا ہے خائبر سیمنٹ
D:\pro\koice\dataset\wavs\audio0000307.wav|دل سے بناو
D:\pro\koice\dataset\wavs\audio0000308.wav|آج کل سکامرز بینک اوفیشلز بن کر آپ کے کی وائسی ویریفیکیشن یا لون اپروول کے نام پر آدھار اور پان ڈیٹیلز مانگتے ہیں
D:\pro\koice\dataset\wavs\audio0000309.wav|جیسے ہی آپ یہ ڈاکیمنٹ شیئر کرتے ہیں فرانٹسٹرز ان کا غلط استعمال کر کے آپ کے نام پر بینک اکاؤنٹس اور ای والٹس کھول لیتے ہیں اسی ڈیٹا کا استعمال کر کے
D:\pro\koice\dataset\wavs\audio0000310.wav|سکیمرز لونز اور کریڈٹ کارڈز بھی لے سکتے ہیں اور بعد میں ذمہ داری آپ پر آ سکتی ہے کئی بار یہ ڈیٹیلز اللیگل ٹرانزیکشنز اور مانی لوگ
D:\pro\koice\dataset\wavs\audio0000311.wav|لانڈرنگ کے لیے بھی یوز ہوتے ہیں صرف اوفیشل ایپس یا ویب سائٹس پر ہی یوز کریں کوئی بھی ریکویسٹ آئے تو پہلے ویریفائی کریں ایسے کسی بھی اننون لنک پر کلک نہ کریں
D:\pro\koice\dataset\wavs\audio0000312.wav|اور نہ ہی میسیجز پہ دیئے گئے ایپ لنک کو ڈاؤنلوڈ کریں اوٹی پی پن پاسورڈ یا بینک انفومیشن شیئر نہ کریں
D:\pro\koice\dataset\wavs\audio0000313.wav|نمازوں داک بور اجتماعیت ایک ہی دت مندر ننڈیک بڑھتی ادا دن ہیت نماز ادا کر آسر شریف شہری کلاش پورٹی
D:\pro\koice\dataset\wavs\audio0000314.wav|ایز نماز ہندوک پڑھ اجتماعیت لوگوں ہندوک پڑھتی ہے دادن ایز نماز ادا کر سعید یاکب صاحب سنوار تیس سا پود ایز نماز ہندوک بڑھ بار اجتماع
D:\pro\koice\dataset\wavs\audio0000315.wav|ایڈ نماز پرتہ عالمی امنت بھائی بندتی باپت آئی خصوصی دعا مانگن
D:\pro\koice\dataset\wavs\audio0000316.wav|اید نماز ہوں داک بوڑی اجتماع منا کریے کہ لوگوں ہندے ایک بیٹی آدھاتا ہے اید نماز آدھا کر کانکائی مولا سری نگریت سپود اید نماز ہوں داک بوڑی اجتماعیے کے اکیدت مندر ہندے ایک بیٹی آدھاتا ہے
D:\pro\koice\dataset\wavs\audio0000317.wav|عید نماز پر
D:\pro\koice\dataset\wavs\audio0000318.wav|متخصوصی دعا مانگے
D:\pro\koice\dataset\wavs\audio0000319.wav|ورحمت اللہ وبرکاتہ
D:\pro\koice\dataset\wavs\audio0000320.wav|مرکزی امام بارگاہ آیت اللہ یوسف بیم لیتے سپود عید نماز ہوں داگ بڑے اجتماعیت بڑی ستیادہ دسمز لوگوں عید نماز ادا کر ناظرین کبروں نے سلسل شجاہی
D:\pro\koice\dataset\wavs\audio0000321.wav|کو بھی ایک تجارتی وقف کریں خوشیوں کا دن ہے دعاوں کا احساس ہے اور ساتھ ہونے کی بات ہے ایکوٹیک کی طرف سے آپ سب کو عید مبارک
D:\pro\koice\dataset\wavs\audio0000322.wav|مرکزی امام بارگاہ بڑگاہ میں سپود عید نمازوں داگ بڑیج دی میں یہ تلوکاں ہیں دیکھ بیٹھتی ہے دادا نماز بڑھتا میں یہ ایک عالمی امن تباہی بندے تباہ پت خصوصی دعا
D:\pro\koice\dataset\wavs\audio0000323.wav|جامعہ مسجد ہنفیہ گنائی محلہ بڑگاہ میں تصابوت عید نماز ہندوک بڑی اجتماعیت بڑی استعداد اس مسلوکو عید نماز ادا کر کھانکاہی فیض بنا سرار شریف
D:\pro\koice\dataset\wavs\audio0000324.wav|ساپود عید نماز ہوں داکھ بڑے اجتماع منا کر دیتے مسلمان انہیں دیکھ بڑتی ادا دن عید نماز ادا کر بڑے ساپود عید نماز ہوں ساری خود بڑے اجتماع اہم شریف منا کر دیتے لوگوں انہیں دیکھ بڑتی ادا دن عید نماز
D:\pro\koice\dataset\wavs\audio0000325.wav|کر آن انتناک سپودی ایز نماز ان ساری خود بڑھ اجتماع رشمویل سربنی مرکزی جامعہ مسجد مزمونہ کادیتی لوکن ہندیک بڑھ دیا دادن ایز نماز آدھا کر
D:\pro\koice\dataset\wavs\audio0000326.wav|کلگائی میں سبودی ایز نمازوں ساری کوت بڑی اجتماع مسجد سمنانی زیارت شریف کلگائی میں مونکا دیتے لوگوں نے ایک بیٹی ادادن ایت نماز ادا کرتے ہیں ہمیں ایک عالمی آمند بہائی بندیتے ہیں
D:\pro\koice\dataset\wavs\audio0000327.wav|باپت خصوصی دعا انتظام یا نہیں سیکی دت مندن ہیں باپت خطر خواہ انتظام کرمید
D:\pro\koice\dataset\wavs\audio0000328.wav|اکیدہ تا احترام سان منام نصاری خود بڑی اجتماع سپوت شیپین چے مرکزی جامعہ مسجد مزمنہ کر دیتے لوگوں نے ایک بیٹھ دیا دا دن نماز پورتہ آت موقع سپیٹ آئے
D:\pro\koice\dataset\wavs\audio0000329.wav|عالمی امن باپت خصوصی دعا مانگنے پلوائم سپودی نمازوں ساری خود بڑھ اجتماع جامعہ مزجد مزمونکہ دیتی بارتی ادادس مزلوکو نماز برتا مانگیک عالمی امن تباہی بندتی باپت
D:\pro\koice\dataset\wavs\audio0000330.wav|خصوصی دعا گاندربل سپودی ایز نماز ان ساری خود بڑھ اجتماع بیہامی منا کردی بارتیہ داد اس میں زلوکو نماز ای
D:\pro\koice\dataset\wavs\audio0000331.wav|ادا کر وارمولی صاحب اللہ چیز ہن ساری خود بڑھ اجتماع بائی طول مقرر مسجد مزمونہ کا دیتی بڑے سیادات اسمز اقیدت مندو ایہد نماز پر
D:\pro\koice\dataset\wavs\audio0000332.wav|وزیرالعمر عبداللہ تنیشن کانفرنس کے صدر ڈاکٹر فاروق عبداللہ
D:\pro\koice\dataset\wavs\audio0000333.wav|مبارک
D:\pro\koice\dataset\wavs\audio0000334.wav|لوگوں ساتھ نزدیکی ریپ تک قائم تاونس پیٹ زور آز شو نوروزی علم اس کے پیٹش جمہوں کشمیر اسمز بہار یوان تشکولی رونش مہم تی شروع ساتھ
D:\pro\koice\dataset\wavs\audio0000335.wav|وزیراعظم نریندر موڈین چن نوروز دا کریوی پیٹ لوکن مبارک کران تمام شہرین ہزی ترقیت و خوشحالی بابا دعا کرمد پنڈیس ایک اسٹویٹس مزون وزیراعظم زی نوروز شو پورا آلمکین
D:\pro\koice\dataset\wavs\audio0000336.wav|لوکنہی بابات مذہبی بھائی بنتیشتی یک تیچ علامت اتموک سپیرچل ایکٹرنٹ گورنر منویسنہ وزیر علاوہ مروب دلا نئے وزیر علاوہ سوریندر کمار چودری تک ابینہ وزیر جاوید آمد راستان
D:\pro\koice\dataset\wavs\audio0000337.wav|ناہن لوکن مبارک کرمد پانیان بیون بیون پاگامن مان شیطن مو دعا کرمد یہ دو گوز جمہو کشمیر اسمز امن سلامتی یک جہتی تے بھائی بندتیچ شیچر
D:\pro\koice\dataset\wavs\audio0000338.wav|نیشنل کانفرنس کے ساتھ ڈاکٹر فاروق عبداللہ انتشار لوکا نوروز اسپیٹ مبارک کرموت وادی کشیرمان سے سنتی ہے نوروز کے سموک
D:\pro\koice\dataset\wavs\audio0000339.wav|بس پیٹ پرانی روای استحط لیچ تھیرپی دے ضرورت مند بیمارن علاج کرنے یوان وریوادو پیٹ چلان ایمی علاج کے طریقے دے شو مریض زن ہوند اک بڑھتی اداد صحتیاب سبدان
D:\pro\koice\dataset\wavs\audio0000340.wav|یونانی ٹیپکیوں مہروں مطابق شو درکت راونا سویت جسم اس منز کھونک دور بہتر سابدانتے کینچان جسمین بیمارین ہونچے مستقل الائے سابدانتے
D:\pro\koice\dataset\wavs\audio0000341.wav|نوروزگیس موقع سپیٹ شلوک درک گیرین کون روجو کریت پانسی علاج کرناوان پلوانکی سیکیس مہر گلام رسول حجامون ونن چے زیر تمچہ پیتنیو چھت جہو ویریو پیٹا آچھو بسائید
D:\pro\koice\dataset\wavs\audio0000342.wav|وابستہ آزدام چھوٹی مو روایتی طور مختلف بیمارین مز مبتلا مریض انہوں نے کامیاب علاج کر نظرین ستوات نوان کشرین خبر انہوں نے یہ بلیٹی نان
D:\pro\koice\dataset\wavs\audio0000343.wav|سری نگر پیٹ ازمین نظر آوان گی ہوں سلسلہ یم ریتنیہ اردہی میں تاریخ پیٹ شروع ترہی میں جولائی پیٹ شروع سب دن واجن شریعہ مرنہ
D:\pro\koice\dataset\wavs\audio0000344.wav|جی یاترائی باپت جمع ملکی کے مختلف حصن مذہبی شیگی ریجسٹریشن شروع من خبر تفصیل سانگ
D:\pro\koice\dataset\wavs\audio0000345.wav|لیفٹینٹ گورنر منوی سنان کرز نشہ مکت جمہوں کشمیر ابیان کے آئے کے حس رنگ رام بنائی پا دیاد رائے ہنس کا یاد تاہت موقع اس پر ایک استقریبی خطاب کران وہ لیفٹینٹ گورنر انزیر
D:\pro\koice\dataset\wavs\audio0000346.wav|منشیات چنہ صرف امن قانون کو یاد مسلح بلکہ چنہ یاک سموجی بدت یتقلاب ایس سارنی یک وقت سب دیت لڑنے پیئے تمہوں نے یہ منشیات کو بدت چنہ محض نا
D:\pro\koice\dataset\wavs\audio0000347.wav|ہر ایک بہت بلکہ توفان ایک بہت فرلان تا اسے پاس ایمی توفان نشپانین گھر بچارنوں بابت سنجید سب دون مانو سنان وانز ایمی بدتی کی مول گالنے خطرش چھوہ ایسے
D:\pro\koice\dataset\wavs\audio0000348.wav|مشترک پویٹ آتھ خلاف لڑن، تاتھ سلسلہ مذہبی سرکار اس طرح لوگوں نے ریلیت ملیت کام کریں۔ تمہوں کو نوجوانوں تحقیق زیت مدین، توانائی اک مضبط روک، تروزین یسو۔
D:\pro\koice\dataset\wavs\audio0000349.wav|ناکار سرگرمیونی شدور لیفٹنیٹ گورنر سوند وانن وزیر ساپو کارنوک وقتشو ختم سپود موتا ہرگا ایس از آج جنگ اسمز ناکام سپید سائنے
D:\pro\koice\dataset\wavs\audio0000350.wav|یہ نوائش نے پوئی کرنا ایسے ہرگز معاف
D:\pro\koice\dataset\wavs\audio0000351.wav|کیونکہ یہ ہماری ذمہ داری ہے اپنی سوسائیٹی کو صدارنا اور اس طرح کے کیڑے کو اپنی سوسائیٹی سے باہر نکالنا اگر ہم
D:\pro\koice\dataset\wavs\audio0000352.wav|اس ابیان کو کہ ساتھ ساتھ شانہ بشانہ چلے تو یہ ناممکن ہے کہ سو دن جو ہمارے آنریبل انجیو آفیس صاحب نے اس کو ترتیب دیا ہے
D:\pro\koice\dataset\wavs\audio0000353.wav|اور اس کو ہم بلکل پائے تقمیم میں لاسکتے ہیں اس کے پوزیٹیو ریزلٹسور ایک امپاکٹ نکلے گا دورانہ ورمولی کے آز انتظامیات اس نشاور دوان خلاب بیداری ریلی کرنے اس ورمولی کے ڈیپٹی کمیشن
D:\pro\koice\dataset\wavs\audio0000354.wav|موسیقی
D:\pro\koice\dataset\wavs\audio0000355.wav|ارادہ کرانوں رہلی مز شریک لوگوں سے جمہو کشمیر منشیات نیش پاک تھا ونیچ مہمی مز یہ سرکار اس پوری پور اتواز دینے
